Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Ensembl_ID,GeneSymbol
ENSG00000167654.18,3.581765461722,1.62642433974152,0.509266664665218,3.19365953554155,0.0014048169084741,0.039562123231295,ENSG00000167654,ATCAY
ENSG00000167676.4,10338.0433854788,2.57344184169712,0.472376750993333,5.44785880398555,5.0979801658018e-08,2.66253600477558e-05,ENSG00000167676,PLIN4
ENSG00000167751.13,31.0617541072522,1.68953465557976,0.46123534249361,3.66306416686438,0.0002492160773551,0.0131593569589898,ENSG00000167751,KLK2
ENSG00000167754.13,1578.91743430121,-2.1625617768243,0.532390803211292,-4.06198184450236,4.8657862168413e-05,0.0044137802866978,ENSG00000167754,KLK5
ENSG00000167768.4,72.7881147762057,2.20068936377351,0.523826279407222,4.20118167088501,2.6552540559536e-05,0.0029620261264958,ENSG00000167768,KRT1
ENSG00000167800.9,23.395019826196,4.06377052757781,0.71615042866328,5.67446497960349,1.39122773158045e-08,1.17565118050217e-05,ENSG00000167800,TBX10
ENSG00000168079.17,693.216786518711,1.97792230618826,0.49403853012977,4.00357904406508,6.239134175611e-05,0.0052841020892705,ENSG00000168079,SCARA5
ENSG00000168298.7,49.5521679943365,1.16959858036564,0.357552651621705,3.27112265860943,0.0010712143784346,0.0333556997512592,ENSG00000168298,H1-4
ENSG00000168334.9,120.385681161021,1.23012126658022,0.379723298081095,3.23952012635662,0.0011973101625211,0.0356093885264055,ENSG00000168334,XIRP1
ENSG00000168477.19,2335.94138890594,1.20776207757451,0.368889061606014,3.27405229180917,0.0010601699041886,0.0331315109677097,ENSG00000168477,TNXB
ENSG00000168497.5,1144.05677375251,1.15559144481527,0.367488621570658,3.14456387758682,0.0016633459358697,0.0437341986341957,ENSG00000168497,CAVIN2
ENSG00000168594.15,19.910429634341,1.82463481244849,0.56961047037351,3.20330279612315,0.0013586105188396,0.0386715975098294,ENSG00000168594,ADAM29
ENSG00000168621.15,26.9039295583914,1.51927512511205,0.393643461622311,3.85952079287868,0.0001136095906503,0.0077255838713344,ENSG00000168621,GDNF
ENSG00000168702.18,446.936572672077,1.9367509782256,0.48432366416165,3.99887744815869,6.36436219164106e-05,0.0053247467171327,ENSG00000168702,LRP1B
ENSG00000168843.14,6.65098281929439,2.35031547103733,0.715810734114187,3.28343144217562,0.0010255158498158,0.0324903780727498,ENSG00000168843,FSTL5
